UPRN,Single_Line_Address,Postcode,Local_Authority_District,Longitude,Latitude,Planned,OCC Comment
10024242398,"SECOND AND THIRD FLOORS, 3-5 KING EDWARD STREET, OXFORD, OX1 4HS",OX1 4HS,Oxford,-1.2547886,51.7520187,Unconfirmed commercial plans,None
10095732191,"FIRST FLOOR, 16 KING EDWARD STREET, OXFORD, OX1 4HT",OX1 4HT,Oxford,-1.2545541,51.752188,No known plans,None
10095732192,"GROUND FLOOR, 16 KING EDWARD STREET, OXFORD, OX1 4HT",OX1 4HT,Oxford,-1.2545541,51.752188,No known plans,None
200001511213,"FLAT 1, HERTFORD COLLEGE GRADUATE CENTRE, FOLLY BRIDGE, OXFORD, OX1 4JS",OX1 4JS,Oxford,-1.2554867,51.7456841,Unconfirmed commercial plans,None
200001511214,"FLAT 2, HERTFORD COLLEGE GRADUATE CENTRE, FOLLY BRIDGE, OXFORD, OX1 4JS",OX1 4JS,Oxford,-1.2554867,51.7456841,Unconfirmed commercial plans,None
200001511215,"FLAT 3, HERTFORD COLLEGE GRADUATE CENTRE, FOLLY BRIDGE, OXFORD, OX1 4JS",OX1 4JS,Oxford,-1.2554867,51.7456841,Unconfirmed commercial plans,None
200001511216,"FLAT 4, HERTFORD COLLEGE GRADUATE CENTRE, FOLLY BRIDGE, OXFORD, OX1 4JS",OX1 4JS,Oxford,-1.2554867,51.7456841,Unconfirmed commercial plans,None
200001511210,"FLAT 5, HERTFORD COLLEGE GRADUATE CENTRE, FOLLY BRIDGE, OXFORD, OX1 4JS",OX1 4JS,Oxford,-1.2554867,51.7456841,Unconfirmed commercial plans,None
200001511204,"FLAT 6, HERTFORD COLLEGE GRADUATE CENTRE, FOLLY BRIDGE, OXFORD, OX1 4JS",OX1 4JS,Oxford,-1.2554867,51.7456841,Unconfirmed commercial plans,None
200001511205,"HERTFORD COLLEGE GRADUATE CENTRE, FOLLY BRIDGE, OXFORD, OX1 4JS",OX1 4JS,Oxford,-1.2554867,51.7456841,Unconfirmed commercial plans,None
200004688164,"WARDENS FLAT, HERTFORD COLLEGE GRADUATE CENTRE, FOLLY BRIDGE, OXFORD, OX1 4JS",OX1 4JS,Oxford,-1.2554867,51.7456841,Unconfirmed commercial plans,None
200001884747,"FLAT 1, JEAN MARGUERITE COURT, 6 BROOK STREET, OXFORD, OX1 4JT",OX1 4JT,Oxford,-1.2574134,51.7456693,Unconfirmed commercial plans,None
200001884748,"FLAT 2, JEAN MARGUERITE COURT, 6 BROOK STREET, OXFORD, OX1 4JT",OX1 4JT,Oxford,-1.2574265,51.7457503,Unconfirmed commercial plans,None
200001884749,"FLAT 3, JEAN MARGUERITE COURT, 6 BROOK STREET, OXFORD, OX1 4JT",OX1 4JT,Oxford,-1.2575424,51.7457511,Unconfirmed commercial plans,None
200001884750,"FLAT 4, JEAN MARGUERITE COURT, 6 BROOK STREET, OXFORD, OX1 4JT",OX1 4JT,Oxford,-1.2575424,51.7457511,Unconfirmed commercial plans,None
200001884751,"FLAT 5, JEAN MARGUERITE COURT, 6 BROOK STREET, OXFORD, OX1 4JT",OX1 4JT,Oxford,-1.2574134,51.7456693,Unconfirmed commercial plans,None
200001884752,"FLAT 6, JEAN MARGUERITE COURT, 6 BROOK STREET, OXFORD, OX1 4JT",OX1 4JT,Oxford,-1.2574409,51.7457594,Unconfirmed commercial plans,None
100121387385,"2 FOLLY BRIDGE, OXFORD, OX1 4JU",OX1 4JU,Oxford,-1.256754,51.7461327,No known plans,None
100120846425,"FLAT 1, 1 FOLLY BRIDGE, OXFORD, OX1 4JU",OX1 4JU,Oxford,-1.2564789,51.746122,Unconfirmed commercial plans,None
100120846426,"FLAT 2, 1 FOLLY BRIDGE, OXFORD, OX1 4JU",OX1 4JU,Oxford,-1.2564789,51.746122,Unconfirmed commercial plans,None
100120846429,"FLAT 2-5, 1 FOLLY BRIDGE, OXFORD, OX1 4JU",OX1 4JU,Oxford,-1.2564645,51.7461219,Unconfirmed commercial plans,None
100120846427,"FLAT 3, 1 FOLLY BRIDGE, OXFORD, OX1 4JU",OX1 4JU,Oxford,-1.2564645,51.7461219,Unconfirmed commercial plans,None
100120846428,"FLAT 4, 1 FOLLY BRIDGE, OXFORD, OX1 4JU",OX1 4JU,Oxford,-1.2564789,51.746122,Unconfirmed commercial plans,None
100121295096,"KIERON STYLES ART STUDIO, 1 FOLLY BRIDGE, OXFORD, OX1 4JU",OX1 4JU,Oxford,-1.2564788,51.746131,No known plans,None
10091105040,"OXFORD RIVER CRUISES LTD, 1 FOLLY BRIDGE, OXFORD, OX1 4JU",OX1 4JU,Oxford,-1.2564789,51.746122,Unconfirmed commercial plans,None
200004679027,"SONG OF THE WILD SONG, 1 FOLLY BRIDGE, OXFORD, OX1 4JU",OX1 4JU,Oxford,-1.2564789,51.746122,Unconfirmed commercial plans,None
200004674923,"STUDIO FLAT 1, 2 FOLLY BRIDGE, OXFORD, OX1 4JU",OX1 4JU,Oxford,-1.2567685,51.7461328,Unconfirmed commercial plans,None
200004674924,"STUDIO FLAT 2, 2 FOLLY BRIDGE, OXFORD, OX1 4JU",OX1 4JU,Oxford,-1.2567685,51.7461328,Unconfirmed commercial plans,None
200004674925,"STUDIO FLAT 3, 2 FOLLY BRIDGE, OXFORD, OX1 4JU",OX1 4JU,Oxford,-1.2567685,51.7461328,Unconfirmed commercial plans,None
200004679028,"THE FOLLY RESTAURANT, 1 FOLLY BRIDGE, OXFORD, OX1 4JU",OX1 4JU,Oxford,-1.2564788,51.746131,Unconfirmed commercial plans,None
100120847933,"1 BALTIC WHARF, MARLBOROUGH ROAD, OXFORD, OX1 4JX",OX1 4JX,Oxford,-1.2600901,51.7467382,Unconfirmed commercial plans,None
100120847934,"2 BALTIC WHARF, MARLBOROUGH ROAD, OXFORD, OX1 4JX",OX1 4JX,Oxford,-1.260163,51.7467117,Unconfirmed commercial plans,None
100120847935,"3 BALTIC WHARF, MARLBOROUGH ROAD, OXFORD, OX1 4JX",OX1 4JX,Oxford,-1.2602501,51.7466942,Unconfirmed commercial plans,None
100120847936,"4 BALTIC WHARF, MARLBOROUGH ROAD, OXFORD, OX1 4JX",OX1 4JX,Oxford,-1.2603082,51.7466856,Unconfirmed commercial plans,None
10090778134,"AMANTANI, SALTER BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LA",OX1 4LA,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
10093786177,"BUILDING 2, SALTER BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LA",OX1 4LA,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
10093786176,"GROUND FLOOR OFFICE BUILDING 2, SALTER BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LA",OX1 4LA,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
10090778154,"MINERVATION LIMITED, SALTER BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LA",OX1 4LA,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
10013983590,"OFFICE AND STORE, SALTER BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LA",OX1 4LA,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
200001531895,"SALTER BROS LTD, FOLLY BRIDGE, OXFORD, OX1 4LA",OX1 4LA,Oxford,-1.2561327,51.7460389,No known plans,None
100120818127,"3 FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2571453,51.7461172,Unconfirmed commercial plans,None
100120818128,"4 FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2570293,51.7461255,Unconfirmed commercial plans,None
100121295572,"FELEY MANOR, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2557712,51.7460006,Unconfirmed commercial plans,None
100121295171,"FLAT 1, CAUDWELLS CASTLE, 5 FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2566106,51.7460419,Unconfirmed commercial plans,None
200004674824,"FLAT 1, SALTER BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
200001511208,"FLAT 10, SALTER BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
100121295076,"FLAT 2, CAUDWELLS CASTLE, 5 FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2566106,51.7460419,Unconfirmed commercial plans,None
200004674825,"FLAT 2, SALTER BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
100121295077,"FLAT 3, CAUDWELLS CASTLE, 5 FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2566106,51.7460419,Unconfirmed commercial plans,None
200004674826,"FLAT 3, SALTER BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
100121295078,"FLAT 4, CAUDWELLS CASTLE, 5 FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2566106,51.7460419,Unconfirmed commercial plans,None
200004674848,"FLAT 4, SALTER BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
100121295079,"FLAT 5, CAUDWELLS CASTLE, 5 FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2566106,51.7460419,Unconfirmed commercial plans,None
200004674849,"FLAT 5, SALTER BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
100121295080,"FLAT 6, CAUDWELLS CASTLE, 5 FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2566106,51.7460419,Unconfirmed commercial plans,None
200004674850,"FLAT 6, SALTER BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
200004674851,"FLAT 7, SALTER BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
200001511206,"FLAT 8, SALTER BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
200001511207,"FLAT 9, SALTER BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
200004687191,"FLAT, OLD TOLL HOUSE, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2564707,51.7466254,Unconfirmed commercial plans,None
100121366814,"GILMORES WHARF, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2566106,51.7460419,No known plans,None
10093787869,"GREEN, SALTERS BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
100121295413,"HEAD OF THE RIVER, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2559046,51.7466938,Unconfirmed commercial plans,None
100121295440,"MOORING 1, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2557712,51.7460006,Unconfirmed commercial plans,None
200004687831,"MOORING 2, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2557712,51.7460006,Unconfirmed commercial plans,None
100121295279,"OLD TOLL HOUSE, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2564699,51.7466704,No known plans,None
10093786054,"OXFORD STUDENT PUBLICATIONS LTD, SALTERS BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
10093634731,"R W N LOGISTICS, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2564111,51.7460094,Unconfirmed commercial plans,None
200004685140,"ROOM 1, FOLLY BRIDGE HOUSE, 4 FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2570293,51.7461255,Unconfirmed commercial plans,None
200004685141,"ROOM 2, FOLLY BRIDGE HOUSE, 4 FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2570293,51.7461255,Unconfirmed commercial plans,None
200004685142,"ROOM 3, FOLLY BRIDGE HOUSE, 4 FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2570293,51.7461255,Unconfirmed commercial plans,None
200004685143,"ROOM 4, FOLLY BRIDGE HOUSE, 4 FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2570293,51.7461255,Unconfirmed commercial plans,None
200004685144,"ROOM 5, FOLLY BRIDGE HOUSE, 4 FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2570295,51.7461165,Unconfirmed commercial plans,None
200004685145,"ROOM 6, FOLLY BRIDGE HOUSE, 4 FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2570293,51.7461255,Unconfirmed commercial plans,None
200004678265,"SALTERS BOATYARD, BROOK STREET, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2561327,51.7460389,No known plans,None
10091106106,"THE GLOBAL ACADEMY, SALTERS BROTHERS YARD, FOLLY BRIDGE, OXFORD, OX1 4LB",OX1 4LB,Oxford,-1.2561327,51.7460389,Unconfirmed commercial plans,None
10012797613,"FLAT 1, ISIS HOUSE, ABINGDON ROAD, OXFORD, OX1 4LD",OX1 4LD,Oxford,-1.2553297,51.7455393,Unconfirmed commercial plans,None
10012797614,"FLAT 2, ISIS HOUSE, ABINGDON ROAD, OXFORD, OX1 4LD",OX1 4LD,Oxford,-1.2552428,51.7455387,Unconfirmed commercial plans,None
10012797615,"FLAT 3, ISIS HOUSE, ABINGDON ROAD, OXFORD, OX1 4LD",OX1 4LD,Oxford,-1.2552421,51.7455837,Unconfirmed commercial plans,None
10012797616,"FLAT 4, ISIS HOUSE, ABINGDON ROAD, OXFORD, OX1 4LD",OX1 4LD,Oxford,-1.2553297,51.7455393,Unconfirmed commercial plans,None
10012797618,"FLAT 5, ISIS HOUSE, ABINGDON ROAD, OXFORD, OX1 4LD",OX1 4LD,Oxford,-1.2552428,51.7455387,Unconfirmed commercial plans,None
10012797619,"FLAT 6, ISIS HOUSE, ABINGDON ROAD, OXFORD, OX1 4LD",OX1 4LD,Oxford,-1.2552421,51.7455837,Unconfirmed commercial plans,None
100121295280,"HOLY ROOD CATHOLIC CHURCH, ABINGDON ROAD, OXFORD, OX1 4LD",OX1 4LD,Oxford,-1.2555295,51.7448392,Unconfirmed commercial plans,None
100121295290,"HOLYROOD LODGE, ABINGDON ROAD, OXFORD, OX1 4LD",OX1 4LD,Oxford,-1.2555295,51.7448392,Unconfirmed commercial plans,None
200004679037,"I.P.G.MARINE, I P G MARINE, FOLLY BRIDGE, OXFORD, OX1 4LD",OX1 4LD,Oxford,-1.2551991,51.7455564,Unconfirmed commercial plans,None
100120845063,"ISIS COTTAGE, ABINGDON ROAD, OXFORD, OX1 4LD",OX1 4LD,Oxford,-1.2415867,51.7315147,Unconfirmed commercial plans,None
200004676334,"THE LODGE, ABINGDON ROAD, OXFORD, OX1 4LD",OX1 4LD,Oxford,-1.2554045,51.7453959,Unconfirmed commercial plans,None
100120845025,"ABINGDON HOUSE, ABINGDON ROAD, OXFORD, OX1 4LE",OX1 4LE,Oxford,-1.256542,51.7449265,Unconfirmed commercial plans,None
100120842598,"13 WESTERN ROAD, OXFORD, OX1 4LF",OX1 4LF,Oxford,-1.2571951,51.7448497,Unconfirmed commercial plans,None
200004688511,"BASEMENT FLAT, 13 WESTERN ROAD, OXFORD, OX1 4LF",OX1 4LF,Oxford,-1.2571951,51.7448497,Unconfirmed commercial plans,None
10013991789,"BASEMENT FLAT, 15 WESTERN ROAD, OXFORD, OX1 4LF",OX1 4LF,Oxford,-1.2572676,51.7448412,Unconfirmed commercial plans,None
10093785028,"BASEMENT, 19 WESTERN ROAD, OXFORD, OX1 4LF",OX1 4LF,Oxford,-1.2573983,51.744824,Unconfirmed commercial plans,None
200004685084,"GARDEN FLAT, 37 WESTERN ROAD, OXFORD, OX1 4LF",OX1 4LF,Oxford,-1.2580512,51.7447562,Unconfirmed commercial plans,None
100121295068,"THE GARDEN FLAT, 37A, WESTERN ROAD, OXFORD, OX1 4LF",OX1 4LF,Oxford,-1.2580512,51.7447562,Unconfirmed commercial plans,None
10013992619,"1-4 COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
10013992620,"5-8 COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
10013992621,"9-12 COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
100121295237,"FLAT 1, COBDEN COURT, COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
100121295238,"FLAT 10, COBDEN COURT, COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
100121295239,"FLAT 11, COBDEN COURT, COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
100121295240,"FLAT 12, COBDEN COURT, COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
100121295241,"FLAT 2, COBDEN COURT, COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
100121295242,"FLAT 3, COBDEN COURT, COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
100121295243,"FLAT 4, COBDEN COURT, COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
100121295244,"FLAT 5, COBDEN COURT, COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
100121295245,"FLAT 6, COBDEN COURT, COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
100121295246,"FLAT 7, COBDEN COURT, COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
100121295247,"FLAT 8, COBDEN COURT, COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
100121295248,"FLAT 9, COBDEN COURT, COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
10013992488,"GARAGES A TO F, COBDEN CRESCENT, OXFORD, OX1 4LL",OX1 4LL,Oxford,-1.2583374,51.745855,Unconfirmed commercial plans,None
100120824479,"1B, JUBILEE TERRACE, OXFORD, OX1 4LN",OX1 4LN,Oxford,-1.2587319,51.7465318,Unconfirmed commercial plans,None
100120828072,"44 MARLBOROUGH ROAD, OXFORD, OX1 4LR",OX1 4LR,Oxford,-1.2599428,51.746,Unconfirmed commercial plans,None
100120828070,"44A, MARLBOROUGH ROAD, OXFORD, OX1 4LR",OX1 4LR,Oxford,-1.2599438,51.745937,Unconfirmed commercial plans,None
100120828071,"44B, MARLBOROUGH ROAD, OXFORD, OX1 4LR",OX1 4LR,Oxford,-1.2599446,51.7458921,Unconfirmed commercial plans,None
100120847942,"FLAT 1, 59 MARLBOROUGH ROAD, OXFORD, OX1 4LW",OX1 4LW,Oxford,-1.2589135,51.7451663,Unconfirmed commercial plans,None
200004674822,"FLATS 1 TO 4, 59 MARLBOROUGH ROAD, OXFORD, OX1 4LW",OX1 4LW,Oxford,-1.2589135,51.7451663,Unconfirmed commercial plans,None
100121295577,"ST. MATTHEWS CHURCH CENTRE, MARLBOROUGH ROAD, OXFORD, OX1 4LW",OX1 4LW,Oxford,-1.2585786,51.7443909,Unconfirmed commercial plans,None
100121295482,"ST. MATTHEWS CHURCH, MARLBOROUGH ROAD, OXFORD, OX1 4LW",OX1 4LW,Oxford,-1.2585675,51.744184,Unconfirmed commercial plans,None
10093788691,"AIR MONITORING STATION, ST EBBES C.E. (AIDED) PRIMARY SCHOOL, WHITE HOUSE ROAD, OXFORD, OX1 4NA",OX1 4NA,Oxford,-1.2607573,51.7449081,No known plans,None
200004683849,"CAR PARK OPPOSITE ST EBBE'S SCHOOL, WHITE HOUSE ROAD, OXFORD, OX1 4NA",OX1 4NA,Oxford,-1.2618147,51.7449058,No known plans,None
200004674823,"ST. EBBES C OF E FIRST SCHOOL, WHITE HOUSE ROAD, OXFORD, OX1 4NA",OX1 4NA,Oxford,-1.2607573,51.7449081,Unconfirmed commercial plans,None
100121295300,"FLAT 1, THAMES COURT, 10 COBDEN CRESCENT, OXFORD, OX1 4ND",OX1 4ND,Oxford,-1.2592723,51.7462565,Unconfirmed commercial plans,None
200002095071,"FLAT 2, 35 MARLBOROUGH ROAD, OXFORD, OX1 4ND",OX1 4ND,Oxford,-1.2592723,51.7462565,Unconfirmed commercial plans,None
100121295301,"FLAT 2, THAMES COURT, 10 COBDEN CRESCENT, OXFORD, OX1 4ND",OX1 4ND,Oxford,-1.2592723,51.7462565,Unconfirmed commercial plans,None
100121295302,"FLAT 3, THAMES COURT, 10 COBDEN CRESCENT, OXFORD, OX1 4ND",OX1 4ND,Oxford,-1.2592723,51.7462565,Unconfirmed commercial plans,None
200002352624,"FLAT 5, 35 MARLBOROUGH ROAD, OXFORD, OX1 4ND",OX1 4ND,Oxford,-1.2592723,51.7462565,Unconfirmed commercial plans,None
100121295304,"FLAT 5, THAMES COURT, 10 COBDEN CRESCENT, OXFORD, OX1 4ND",OX1 4ND,Oxford,-1.2592723,51.7462565,Unconfirmed commercial plans,None
10095730388,"COLLEGE STORE AND STUDENT FACILITIES, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
10095730391,"FIRST FLOOR CLUSTER 4, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
10095730392,"FIRST FLOOR CLUSTER 5, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
10095730393,"FIRST FLOOR CLUSTER 6, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
200004688279,"FLAT 1 STAIRCASE 8, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
200004688280,"FLAT 2 STAIRCASE 8, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
200004688281,"FLAT 3 STAIRCASE 8, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
10095730378,"GROUND FLOOR CLUSTER 1, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
10095730389,"GROUND FLOOR CLUSTER 2, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
10095730390,"GROUND FLOOR CLUSTER 3, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
10095730394,"SECOND FLOOR CLUSTER 7, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
10095730395,"SECOND FLOOR CLUSTER 8, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
10095730396,"SECOND FLOOR CLUSTER 9, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
10095730397,"THIRD FLOOR CLUSTER 10, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
10095730398,"THIRD FLOOR STUDIO 1, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
10095730399,"THIRD FLOOR STUDIO 2, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
10095730400,"THIRD FLOOR STUDIO 3, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
10095730401,"THIRD FLOOR STUDIO 4, SIR GEOFFREY ARTHUR BUILDING, 2 LONG FORD CLOSE, OXFORD, OX1 4NJ",OX1 4NJ,Oxford,-1.2611487,51.7466639,Unconfirmed commercial plans,None
100120803711,"44 ABINGDON ROAD, OXFORD, OX1 4PE",OX1 4PE,Oxford,-1.2560438,51.7435117,No known plans,None
100121295607,"QUEENS COLLEGE SPORTS GROUND, ABINGDON ROAD, OXFORD, OX1 4PP",OX1 4PP,Oxford,-1.253237,51.7433231,Unconfirmed commercial plans,None
10013992286,"65A-65B, ABINGDON ROAD, OXFORD, OX1 4PR",OX1 4PR,Oxford,-1.2553282,51.7429857,Unconfirmed commercial plans,None
100120803734,"77A, ABINGDON ROAD, OXFORD, OX1 4PR",OX1 4PR,Oxford,-1.2551466,51.7425799,Unconfirmed commercial plans,None
10091105625,"FLAT 1, 85 ABINGDON ROAD, OXFORD, OX1 4PR",OX1 4PR,Oxford,-1.2550343,51.7423634,Unconfirmed commercial plans,None
